#{"t_start": 1649568369.999021, "env_id": "SimpleDriving-v0"}
r,l,t
-3.693833,1,57.777297
-4.461504,1,57.784568
-4.257013,1,57.791459
-6.189032,1,57.798304
-5.584735,1,57.805144
-5.819526,1,57.812399
-3.873462,1,57.819798
-3.397045,1,57.826582
-5.32672,1,57.833114
-4.079656,1,57.839515
-6.362923,1,57.845895
-3.212162,1,57.852271
-5.287935,1,57.85865
-4.192137,1,57.865041
-5.457423,1,57.871485
-5.969357,1,57.877954
-4.799824,1,57.884949
-6.312095,1,57.893531
-4.054758,1,57.900899
-5.946861,1,57.909001
-3.273923,1,57.917234
-5.993169,1,57.924931
-6.809059,1,57.932901
-5.403213,1,57.940588
-5.102397,1,57.948043
-6.790765,1,57.955391
-5.957069,1,57.962579
-6.008233,1,57.969013
-3.167531,1,57.975384
-6.166433,1,57.981756
-4.453891,1,57.988151
-6.119487,1,57.994533
-6.93303,1,58.001534
-6.98601,1,58.00794
-3.454004,1,58.014366
-4.403539,1,58.020839
-3.59858,1,58.027213
-3.180025,1,58.033572
-4.192945,1,58.039998
-6.790809,1,58.046364
-6.561895,1,58.05273
-3.723877,1,58.059083
-5.613155,1,58.065478
-4.124367,1,58.071912
-6.139935,1,58.078304
-6.902971,1,58.084675
-6.929592,1,58.091056
-3.422529,1,58.097414
-5.857332,1,58.103867
-5.565325,1,58.110326
-6.768783,1,58.116682
-4.034323,1,58.123045
-6.136305,1,58.129409
-3.467897,1,58.13542
-6.602469,1,58.141419
-4.122976,1,58.147678
-3.458508,1,58.154647
-6.921313,1,58.161161
-4.641586,1,58.167869
-6.928448,1,58.174982
-5.7391,1,58.181263
-5.844552,1,58.187497
-6.663108,1,58.193528
-3.111893,1,58.199895
-3.792886,1,58.205975
-5.711059,1,58.212115
-6.355046,1,58.218041
-3.974939,1,58.224064
-5.176929,1,58.23009
-3.207151,1,58.236268
-3.368142,1,58.242317
-3.977691,1,58.248354
-3.43643,1,58.254404
-6.968457,1,58.260487
-6.870469,1,58.266516
-3.744182,1,58.272707
-6.113677,1,58.278753
-3.263346,1,58.285115
-4.542758,1,58.291164
-5.608519,1,58.297198
-5.265283,1,58.303676
-5.939012,1,58.309721
-6.757154,1,58.315747
-6.111871,1,58.321782
-3.93981,1,58.327828
-3.833382,1,58.334164
-6.547124,1,58.341241
-5.255838,1,58.347205
-6.522496,1,58.353522
-6.996479,1,58.359714
-3.775893,1,58.365928
-4.598229,1,58.375071
-5.266268,1,58.381578
-3.569392,1,58.387854
-6.959644,1,58.394922
-4.358449,1,58.402381
-3.029948,1,58.410287
-5.145646,1,58.417859
-4.736454,1,58.425316
-3.740911,1,58.432861
-6.549065,1,58.440796
-4.553178,1,58.448477
-4.818922,1,58.455991
-3.185723,1,58.463585
-3.691117,1,58.471071
-5.557793,1,58.477756
-5.476619,1,58.484216
-4.9137,1,58.491042
-6.388543,1,58.497496
-5.720409,1,58.503935
-3.9578,1,58.510381
-6.55627,1,58.516895
-6.470971,1,58.523377
-4.880186,1,58.529797
-6.912518,1,58.536459
-3.685433,1,58.543532
-4.473801,1,58.550066
-5.167393,1,58.556515
-6.947996,1,58.563295
-4.05513,1,58.569789
-6.158477,1,58.576061
-6.547867,1,58.582548
-6.464484,1,58.588879
-4.659326,1,58.595238
-4.022891,1,58.601589
-3.64313,1,58.607923
-4.56525,1,58.614331
-5.767329,1,58.62076
-6.99426,1,58.627727
-6.484333,1,58.634863
-3.660553,1,58.642229
-4.856229,1,58.649506
-5.444703,1,58.656717
-4.064005,1,58.663915
-6.076813,1,58.670383
-4.060146,1,58.676791
-3.286406,1,58.683353
-6.198737,1,58.689967
-3.242506,1,58.696346
-6.593132,1,58.702713
-5.117556,1,58.709076
-5.805308,1,58.715428
-5.363647,1,58.721884
-5.587299,1,58.728133
-4.26496,1,58.734222
-5.29201,1,58.740406
-5.984694,1,58.7465
-3.108736,1,58.752628
-4.465234,1,58.758708
-3.53832,1,58.764824
-6.28964,1,58.771032
-6.277807,1,58.77713
-5.545478,1,58.783249
-3.905768,1,58.78934
-3.721664,1,58.795412
-6.704223,1,58.801499
-5.843363,1,58.807588
-4.568471,1,58.813677
-4.066454,1,58.819771
-4.873937,1,58.825856
-3.527665,1,58.831821
-5.756095,1,58.837915
-5.73156,1,58.843858
-4.126696,1,58.849704
-3.307938,1,58.855562
-3.581155,1,58.861457
-4.802423,1,58.867342
-4.363813,1,58.873275
-5.763176,1,58.879228
-6.687613,1,58.885205
-6.86384,1,58.891272
-4.030176,1,58.897338
-3.388451,1,58.904687
-5.525515,1,58.910851
-3.931699,1,58.917166
-5.69394,1,58.923306
-5.695889,1,58.929609
-4.014519,1,58.936648
-4.754488,1,58.9436
-6.206365,1,58.950028
-4.866174,1,58.956841
-5.607259,1,58.964226
-5.995329,1,58.97155
-3.665155,1,58.979064
-6.844495,1,58.985803
-3.916234,1,58.991974
-6.325188,1,58.998178
-6.761912,1,59.004349
-5.67208,1,59.01056
-4.628573,1,59.016732
-6.724975,1,59.023068
-5.847,1,59.029351
-5.34219,1,59.035653
-6.583648,1,59.04196
-6.569621,1,59.048269
-6.602272,1,59.054567
-5.518,1,59.060866
-6.017854,1,59.067169
-4.900605,1,59.073452
-6.367635,1,59.079762
-4.192498,1,59.086084
-6.439817,1,59.092398
-3.620878,1,59.098714
-3.654455,1,59.104996
-6.58251,1,59.111451
-6.656375,1,59.117773
-3.321448,1,59.12408
-3.200855,1,59.130228
-6.283366,1,59.136297
-3.56258,1,59.14241
-5.085414,1,59.148479
-5.487364,1,59.154826
-4.644417,1,59.161116
-6.328218,1,59.167165
-4.394748,1,59.173183
-6.790444,1,59.179167
-4.117395,1,59.185298
-6.933327,1,59.191284
-5.477054,1,59.197178
-5.67788,1,59.203086
-3.522737,1,59.209224
-4.514925,1,59.215571
-3.703623,1,59.221616
-4.228452,1,59.22784
-3.646139,1,59.233854
-4.90368,1,59.240002
-3.745172,1,59.246018
-5.574005,1,59.252199
-5.703208,1,59.258594
-6.436421,1,59.264609
-6.170428,1,59.270536
-3.249326,1,59.276723
-6.341671,1,59.282626
-4.10739,1,59.288567
-5.267858,1,59.294577
-6.496893,1,59.300489
-6.192015,1,59.306659
-6.040748,1,59.312784
-3.958999,1,59.318855
-5.910408,1,59.324975
-5.524646,1,59.331017
-5.901745,1,59.337112
-5.668149,1,59.343229
-3.500292,1,59.34928
-5.437182,1,59.355351
-3.656167,1,59.361465
-3.567883,1,59.3675
-3.085966,1,59.37363
-6.772983,1,59.379655
-3.065351,1,59.385796
-5.701264,1,59.39195
-5.986842,1,59.398006
-4.216915,1,59.405514
-3.029532,1,59.411791
-3.599251,1,59.418235
-4.393863,1,59.424403
-3.296227,1,59.430558
-4.712099,1,59.436995
-5.972495,1,59.443169
-6.535007,1,59.449336
-5.455856,1,59.45669
-3.970162,1,59.463603
-4.150754,1,59.470068
-3.405632,1,59.476563
-6.080068,1,59.48299
-6.9482,1,59.489367
-6.34803,1,59.495486
-6.059171,1,59.501585
-3.848706,1,59.507676
-4.188552,1,59.513782
-5.23607,1,59.519859
-4.148535,1,59.526096
-5.141234,1,59.532317
-6.468521,1,59.538537
-6.923778,1,59.544578
-6.591048,1,59.550603
-6.890349,1,59.556644
-6.043426,1,59.56265
-3.876722,1,59.568791
-4.162027,1,59.574837
-3.45608,1,59.580857
-5.874268,1,59.586871
-5.266251,1,59.592969
-6.058062,1,59.599066
-6.446694,1,59.605483
-3.283091,1,59.612825
-3.638417,1,59.619103
-4.294463,1,59.625334
-6.809388,1,59.631571
-6.28592,1,59.637784
-4.209721,1,59.643994
-5.153402,1,59.650219
-6.316888,1,59.656489
-6.380772,1,59.662728
-5.33815,1,59.66898
-4.172917,1,59.675198
-6.075701,1,59.681421
-4.016651,1,59.687653
-5.407538,1,59.693885
-3.094908,1,59.700122
-5.19898,1,59.706342
-6.048204,1,59.712577
-3.394203,1,59.718801
-4.825787,1,59.725042
-5.656177,1,59.731115
-4.021859,1,59.737015
-3.653797,1,59.742938
-5.726775,1,59.748822
-5.021813,1,59.754662
-4.51422,1,59.760864
-5.149828,1,59.76669
-5.742637,1,59.77273
-6.079125,1,59.778778
-3.090898,1,59.784774
-5.70976,1,59.790822
-6.269108,1,59.801613
-3.685043,1,59.807687
-6.817412,1,59.813811
-4.119451,1,59.819965
-6.623532,1,59.8262
-6.877887,1,59.832315
-6.448208,1,59.838324
-6.963937,1,59.84435
-3.824099,1,59.850329
-6.605471,1,59.856647
-5.458441,1,59.862651
-6.43545,1,59.868625
-5.116688,1,59.874688
-6.252948,1,59.882491
-5.023738,1,59.890148
-3.787767,1,59.897327
-3.936602,1,59.903563
-4.354561,1,59.911171
-4.032159,1,59.917468
-3.633503,1,59.923537
-6.183961,1,59.929872
-3.019364,1,59.936055
-6.085045,1,59.942241
-5.546024,1,59.948377
-3.591928,1,59.954538
-5.279104,1,59.9607
-4.533123,1,59.967033
-4.416528,1,59.973272
-4.205863,1,59.979477
-4.836726,1,59.985647
-3.887118,1,59.991843
-6.773496,1,59.997977
-6.427848,1,60.004105
-4.445783,1,60.010228
-5.019926,1,60.016363
-3.480518,1,60.022571
-3.769193,1,60.02854
-5.609994,1,60.03429
-5.629637,1,60.040344
-3.064654,1,60.046886
-4.669265,1,60.052964
-4.104447,1,60.058972
-6.744033,1,60.064871
-3.644616,1,60.070597
-6.819459,1,60.07632
-3.485794,1,60.083422
-5.965928,1,60.089249
-5.779351,1,60.095267
-6.54931,1,60.101151
-5.386277,1,60.107226
-6.439143,1,60.113294
-5.995806,1,60.119284
-5.249418,1,60.125553
-4.8592,1,60.132209
-4.500943,1,60.138967
-5.652646,1,60.145794
-3.08084,1,60.152178
-4.324284,1,60.158733
-4.017644,1,60.164939
-3.678705,1,60.171118
-3.004736,1,60.177357
-3.076626,1,60.184842
-6.334221,1,60.192907
-6.530687,1,60.200492
-6.843829,1,60.207963
-5.271966,1,60.215794
-4.00048,1,60.223391
-3.174976,1,60.231405
-3.70226,1,60.238887
-4.521118,1,60.246749
-6.208902,1,60.254203
-3.797862,1,60.261821
-3.16,1,60.269228
-6.986467,1,60.276033
-6.328049,1,60.282456
-3.352835,1,60.288851
-3.557615,1,60.295239
-4.61908,1,60.301625
-4.593027,1,60.309032
-4.58588,1,60.318262
-3.479009,1,60.327935
-4.232888,1,60.336668
-4.211277,1,60.344561
-4.612839,1,60.352277
-5.797524,1,60.359787
-6.421844,1,60.367423
-4.470539,1,60.374904
-4.542443,1,60.38234
-5.265468,1,60.390023
-3.919177,1,60.398175
-3.143574,1,60.405501
-5.587134,1,60.413345
-5.268779,1,60.419965
-6.641075,1,60.426156
-3.498657,1,60.432337
-5.635522,1,60.438496
-5.447725,1,60.445152
-4.127674,1,60.451454
-6.800425,1,60.457736
-6.31283,1,60.464068
-6.081425,1,60.470236
-6.432543,1,60.476415
-6.042169,1,60.482588
-4.649217,1,60.488759
-5.363392,1,60.495034
-4.622939,1,60.501199
-5.728638,1,60.508294
-3.484998,1,60.51509
-6.513613,1,60.521627
-5.98789,1,60.528821
-5.266937,1,60.535273
-6.033577,1,60.541712
-5.949044,1,60.548183
-6.45744,1,60.554495
-5.281087,1,60.560979
-3.854112,1,60.567298
-3.12436,1,60.573621
-5.708482,1,60.580232
-4.644202,1,60.586636
-6.344881,1,60.593584
-6.073088,1,60.600238
-3.82203,1,60.606855
-5.07137,1,60.613583
-5.698991,1,60.620859
-6.730841,1,60.62825
-3.502948,1,60.635518
-5.719965,1,60.642762
-3.154628,1,60.649516
-3.06286,1,60.655995
-5.775882,1,60.662539
-3.740432,1,60.668999
-4.1532,1,60.675467
-6.55302,1,60.682725
-6.823759,1,60.689124
-6.229206,1,60.695558
-4.708316,1,60.702156
-6.476404,1,60.710023
-6.072011,1,60.716846
-3.106755,1,60.72363
-6.880387,1,60.731518
-5.637939,1,60.739419
-6.117223,1,60.746481
-4.022497,1,60.753126
-6.123692,1,60.760677
-4.236017,1,60.768243
-6.409402,1,60.776256
-5.255456,1,60.784533
-5.29418,1,60.792678
-5.080932,1,60.800502
-4.362262,1,60.807883
-5.492038,1,60.815358
-4.467836,1,60.822102
-5.332057,1,60.828631
-6.023811,1,60.835573
-4.523149,1,60.842295
-6.090634,1,60.849009
-6.379396,1,60.855789
-6.048441,1,60.86294
-3.355472,1,60.870859
-3.317341,1,60.878941
-5.337979,1,60.886618
-3.081752,1,60.89469
-5.72052,1,60.902122
-6.992575,1,60.909164
-5.041489,1,60.915732
-5.213219,1,60.922215
-4.356429,1,60.928776
-5.548983,1,60.935433
-5.789368,1,60.944256
-4.759544,1,60.953028
-3.332548,1,60.96036
-5.948049,1,60.968698
-5.239017,1,60.976565
-6.15161,1,60.984453
-5.700862,1,60.991607
-3.513695,1,60.998324
-6.520512,1,61.005088
-5.927079,1,61.012105
-4.115082,1,61.018907
-6.760359,1,61.026374
-6.099652,1,61.03361
-6.096639,1,61.041932
-6.444694,1,61.049626
-5.907639,1,61.05753
-6.224441,1,61.065329
-4.085545,1,61.073116
-5.982899,1,61.081119
-3.845846,1,61.088882
-3.921175,1,61.096822
-3.272962,1,61.104928
-5.529329,1,61.112792
-5.616935,1,61.120514
-3.464659,1,61.755269
-4.764892,1,61.762067
-6.411455,1,61.769045
-3.135003,1,61.776546
-4.920251,1,61.78423
-5.386811,1,61.792038
-5.841331,1,61.799888
-6.451342,1,61.807648
-6.954929,1,61.815531
-6.310762,1,61.823236
-4.659861,1,61.831347
-6.588853,1,61.83906
-5.547627,1,61.847028
-6.844151,1,61.855154
-4.75034,1,61.863449
-4.078484,1,61.87089
-3.747813,1,61.878747
-6.931521,1,61.886465
-5.904298,1,61.89444
-5.921408,1,61.902047
-3.739675,1,61.909539
-5.5198,1,61.917157
-6.237552,1,61.924922
-4.420321,1,61.932725
-4.684251,1,61.940539
-5.913772,1,61.948136
-5.723744,1,61.954847
-3.175274,1,61.961507
-5.20091,1,61.967935
-3.55877,1,61.9745
-6.862941,1,61.981168
-3.494844,1,61.987554
-4.71225,1,61.994066
-4.083853,1,62.000697
-4.102564,1,62.008217
-5.699031,1,62.015749
-6.361531,1,62.023415
-3.254511,1,62.031144
-5.970129,1,62.03839
-4.600682,1,62.046094
-5.947382,1,62.053542
-3.456611,1,62.060717
-6.162314,1,62.067166
-3.376564,1,62.073724
-3.91883,1,62.080409
-3.327879,1,62.086921
-4.132713,1,62.093659
-4.707978,1,62.100745
-5.121851,1,62.107878
-6.761271,1,62.115465
-3.249434,1,62.122821
-6.046007,1,62.130375
-3.313603,1,62.137876
-5.088579,1,62.145852
-3.74071,1,62.15345
-3.068715,1,62.161103
-5.336902,1,62.169213
-6.884223,1,62.177842
-5.008787,1,62.18512
-6.460841,1,62.192639
-4.15141,1,62.200494
-5.116751,1,62.207915
-3.306273,1,62.215241
-3.590036,1,62.222439
-3.711681,1,62.230077
-5.257236,1,62.237304
-4.4392,1,62.243985
-4.756634,1,62.250631
-5.977874,1,62.25731
-3.004048,1,62.263952
-5.579782,1,62.27047
-4.34678,1,62.27717
-6.658191,1,62.28376
-6.581191,1,62.290415
-4.330061,1,62.297237
-5.627505,1,62.30387
-3.761348,1,62.310512
-4.156707,1,62.317176
-5.864119,1,62.32382
-5.50644,1,62.33063
-3.446632,1,62.337127
-3.000713,1,62.343877
-4.542931,1,62.350849
-3.293729,1,62.357717
-4.677124,1,62.365638
-3.746967,1,62.373278
-6.834676,1,62.381096
-3.213418,1,62.38853
-3.355501,1,62.396115
-4.705432,1,62.403661
-4.092626,1,62.411217
-6.586026,1,62.418774
-5.590018,1,62.426433
-5.160328,1,62.434016
-3.21188,1,62.441452
-6.662638,1,62.448015
-4.051765,1,62.454457
-3.996048,1,62.460806
-6.771343,1,62.467417
-3.937447,1,62.473794
-6.386394,1,62.480162
-4.070002,1,62.486509
-6.572581,1,62.4929
-5.710989,1,62.499241
-3.303362,1,62.50555
-6.941438,1,62.511889
-4.281587,1,62.51879
-6.92003,1,62.525473
-3.918488,1,62.532284
-5.574825,1,62.538791
-5.500332,1,62.545597
-6.44802,1,62.551789
-6.175396,1,62.557979
-4.162665,1,62.564146
-5.69684,1,62.570459
-3.663495,1,62.576663
-4.887113,1,62.582953
-5.089686,1,62.589146
-5.71652,1,62.595416
-6.552223,1,62.601692
-6.712402,1,62.607913
-3.989768,1,62.614136
-6.114471,1,62.620313
-6.414368,1,62.626585
-5.440434,1,62.632629
-4.555036,1,62.639883
-3.209807,1,62.648511
-5.651455,1,62.65625
-3.968594,1,62.664468
-4.833925,1,62.672192
-4.388573,1,62.680279
-3.773708,1,62.688109
-5.833483,1,62.695909
-3.014036,1,62.703338
-6.061557,1,62.711229
-3.290842,1,62.719018
-4.289813,1,62.726947
-3.390409,1,62.734732
-4.797107,1,62.742719
-5.162998,1,62.750312
-4.590176,1,62.757691
-3.729632,1,62.765001
-5.441352,1,62.772026
-3.312578,1,62.779236
-5.58554,1,62.786973
-3.652164,1,62.794318
-4.102222,1,62.800988
-4.775089,1,62.807595
-4.522634,1,62.814237
-4.956432,1,62.821345
-6.5541,1,62.827687
-4.604041,1,62.834118
-3.188717,1,62.840421
-5.716008,1,62.846582
-5.624667,1,62.853087
-6.994155,1,62.859315
-4.777766,1,62.866137
-3.41579,1,62.872551
-5.124374,1,62.878975
-3.147913,1,62.885568
-3.09515,1,62.891844
-4.952381,1,62.898463
-5.91555,1,62.904765
-3.146779,1,62.911192
-3.893871,1,62.917507
-4.779513,1,62.923729
-3.45414,1,62.930142
-5.616003,1,62.936386
-5.915015,1,62.943308
-5.433515,1,62.949908
-4.344991,1,62.956549
-3.891239,1,62.963086
-3.076072,1,62.969255
-3.323313,1,62.975562
-5.558894,1,62.981781
-5.03609,1,62.988281
-5.30067,1,62.994616
-3.066041,1,63.00155
-4.579797,1,63.008612
-6.783282,1,63.015727
-5.482652,1,63.022243
-3.129583,1,63.028509
-4.528409,1,63.035443
-6.575633,1,63.041898
-4.418567,1,63.048426
-6.993573,1,63.054839
-4.774462,1,63.061148
-4.886685,1,63.067898
-3.093664,1,63.074199
-3.731527,1,63.080767
-6.036145,1,63.087367
-3.34871,1,63.093828
-6.583232,1,63.100462
-3.614656,1,63.106923
-6.55482,1,63.113506
-3.713589,1,63.120106
-4.614697,1,63.126575
-6.191132,1,63.133176
-4.204285,1,63.139617
-5.043244,1,63.146702
-6.489077,1,63.153332
-4.583965,1,63.159782
-3.257172,1,63.166471
-3.858148,1,63.172849
-4.091016,1,63.179077
-3.235803,1,63.185362
-4.033804,1,63.19216
-3.199612,1,63.199117
-5.305398,1,63.205598
-4.332672,1,63.212171
-3.861447,1,63.218723
-6.868618,1,63.225707
-5.71921,1,63.233013
-5.90989,1,63.240387
-6.010172,1,63.247392
-4.288441,1,63.253727
-3.172357,1,63.260303
-4.263816,1,63.26688
-4.200583,1,63.27325
-4.39459,1,63.27974
-6.517373,1,63.28625
-4.84206,1,63.292853
-6.889758,1,63.299406
-6.604788,1,63.305887
-5.65429,1,63.312502
-5.696666,1,63.31872
-5.961196,1,63.325018
-3.267309,1,63.3312
-6.718895,1,63.337512
-6.429091,1,63.343722
-6.826933,1,63.350039
-3.069512,1,63.356231
-3.644558,1,63.362475
-3.402203,1,63.368708
-6.15078,1,63.374938
-6.491582,1,63.381166
-5.113151,1,63.387348
-4.697553,1,63.393549
-3.326851,1,63.39972
-5.191337,1,63.405875
-5.398148,1,63.412066
-3.016908,1,63.418249
-3.502401,1,63.424447
-4.641,1,63.430388
-3.94074,1,63.436455
-4.272772,1,63.442476
-4.891401,1,63.448388
-6.960565,1,63.454278
-6.256218,1,63.460395
-5.531499,1,63.466287
-5.516186,1,63.47216
-4.758125,1,63.478017
-3.854907,1,63.483895
-5.311013,1,63.48988
-6.887213,1,63.495758
-5.505887,1,63.501631
-3.27289,1,63.507525
-6.244723,1,63.513387
-4.22473,1,63.519276
-4.250462,1,63.525172
-5.771011,1,63.530976
-4.235803,1,63.536903
-6.970335,1,63.542709
-4.947276,1,63.549564
-5.888619,1,63.555392
-4.556984,1,63.561673
-4.435947,1,63.567418
-4.716659,1,63.573896
-6.477114,1,63.579657
-4.238357,1,63.586426
-6.945037,1,63.593043
-4.077093,1,63.599057
-4.82696,1,63.606088
-3.223889,1,63.61256
-3.144927,1,63.619267
-4.152172,1,63.626004
-6.174024,1,63.632236
-6.414965,1,63.638953
-6.208453,1,63.645074
-4.434093,1,63.651419
-6.480237,1,63.657453
-4.123837,1,63.664511
-3.978699,1,63.670962
-3.589847,1,63.677452
-5.765289,1,63.68422
-4.535477,1,63.690647
-3.859205,1,63.697137
-3.132939,1,63.703168
-3.064641,1,63.709509
-5.59674,1,63.715855
-5.772139,1,63.722121
-4.563216,1,63.728605
-3.860162,1,63.735168
-5.752192,1,63.741647
-4.222377,1,63.74781
-3.529108,1,63.754338
-5.590771,1,63.760822
-6.286187,1,63.767497
-3.454338,1,63.773796
-3.802136,1,63.779984
-5.513873,1,63.786244
-3.144166,1,63.792424
-4.684965,1,63.798716
-4.359532,1,63.804957
-3.040632,1,63.811829
-5.875851,1,63.818968
-5.246255,1,63.825363
-3.641467,1,63.831749
-4.151992,1,63.837973
-3.17171,1,63.844504
-5.755926,1,63.85177
-3.176818,1,63.858236
-6.538354,1,63.864871
-6.029585,1,63.871507
-3.889206,1,63.878401
-4.284459,1,63.885083
-6.338997,1,63.8916
-6.74515,1,63.898138
-5.137784,1,63.904577
-5.831486,1,63.911871
-4.971477,1,63.918313
-6.710965,1,63.924646
-3.381836,1,63.930872
-4.328171,1,63.937087
-4.749575,1,63.94333
-6.918842,1,63.94956
-3.174237,1,63.955853
-6.991817,1,63.962084
-5.651154,1,63.968321
-3.648527,1,63.974575
-5.469672,1,63.980811
-4.212246,1,63.987578
-3.863418,1,63.994015
-5.238897,1,64.000575
-5.036453,1,64.007023
-5.054284,1,64.013779
-6.721383,1,64.020339
-4.782159,1,64.026944
-5.788734,1,64.033558
-4.800373,1,64.039994
-3.125508,1,64.046551
-6.853229,1,64.05297
-6.331173,1,64.059536
-3.830697,1,64.066816
-6.187588,1,64.074091
-4.771088,1,64.080808
-4.999982,1,64.087166
-5.473701,1,64.09332
-4.204663,1,64.099777
-3.624957,1,64.106127
-4.736917,1,64.112894
-6.846358,1,64.119355
-6.85996,1,64.126049
-6.943876,1,64.132697
-4.340104,1,64.139149
-3.837429,1,64.146113
-5.746798,1,64.152274
-4.952955,1,64.158859
-3.43358,1,64.165467
-5.066408,1,64.171927
-6.663993,1,64.181065
-5.690563,1,64.19093
-5.383541,1,64.201611
-4.850402,1,64.20998
-4.467863,1,64.218313
-3.005793,1,64.227723
-4.837188,1,64.236287
-6.579582,1,64.244022
-6.822781,1,64.252476
-4.613303,1,64.260559
-5.771857,1,64.268326
-5.422038,1,64.275729
-6.122204,1,64.284487
-4.745685,1,64.292625
-4.935716,1,64.300488
-6.749805,1,64.308337
-4.590726,1,64.316295
-5.436055,1,64.323742
-6.626867,1,64.331585
-4.499162,1,64.339256
-3.648183,1,64.347383
-3.399384,1,64.354898
-6.141956,1,64.362943
-5.956962,1,64.370913
-4.015072,1,64.378424
-6.157754,1,64.386272
-6.798657,1,64.394074
-5.154609,1,64.401987
-3.176556,1,64.409985
-5.098955,1,64.417828
-5.096168,1,64.425799
-6.509204,1,64.433906
-6.333214,1,64.441756
-6.042375,1,64.449472
-4.277153,1,64.457221
-6.748283,1,64.465247
-4.698054,1,64.472825
